dimensions,4,5,6,7,8,9,10,11,12,13,14
rp,0.0006549358367919922,0.0006678104400634766,0.0009918212890625,0.0008599758148193359,0.0010530948638916016,0.0010008811950683594,0.0010728836059570312,0.0011529922485351562,0.001291036605834961,0.0013151168823242188,0.0013391971588134766
tsne,15.400774955749512,16.92296600341797,16.850836992263794,16.188297986984253,16.81896185874939,15.819762945175171,5.970283031463623,2.3302559852600098,2.387540817260742,1.8968608379364014,2.041614055633545
kernel_pca,0.14642095565795898,0.14931583404541016,0.15182113647460938,0.15257692337036133,0.15726113319396973,0.15766191482543945,0.2670140266418457,0.27887892723083496,0.2790639400482178,0.2620880603790283,0.27238011360168457
spectralEmbedding,0.20154094696044922,0.1825699806213379,0.19361495971679688,0.20221209526062012,0.2530050277709961,0.20785999298095703,0.19007015228271484,0.2019960880279541,0.3281090259552002,0.35448312759399414,0.3092489242553711
matrix_factorisaton,0.46149110794067383,0.5413110256195068,0.4909977912902832,0.46285295486450195,0.5722560882568359,1.2988159656524658,0.7670929431915283,1.4812819957733154,2.204061985015869,1.4368221759796143,1.6536412239074707
hash,0.003840923309326172,0.003987789154052734,0.003515958786010742,0.004487037658691406,0.004085063934326172,0.003477811813354492,0.003782987594604492,0.0045168399810791016,0.0040209293365478516,0.0037610530853271484,0.00438690185546875
incremental_pca,0.021368026733398438,0.021826982498168945,0.023801088333129883,0.028265953063964844,0.028026103973388672,0.03012704849243164,0.02231907844543457,0.016801118850708008,0.019392013549804688,0.02014303207397461,0.028768062591552734
pca,0.015334844589233398,0.015236854553222656,0.012598037719726562,0.01372385025024414,0.012000083923339844,0.011173009872436523,0.013540983200073242,0.010941028594970703,0.01162099838256836,0.01240396499633789,0.011343955993652344
isomap,0.31517601013183594,0.31676697731018066,0.3105499744415283,0.34897279739379883,0.3601090908050537,0.3257791996002197,0.45068788528442383,0.4185779094696045,0.40633392333984375,0.4154479503631592,0.4600379467010498
lle,0.16539311408996582,0.1250162124633789,0.1267390251159668,0.12937402725219727,0.13007497787475586,0.3204050064086914,0.3981180191040039,0.38309788703918457,0.3154280185699463,0.2862668037414551,0.23868799209594727
truncated_svd,0.018380165100097656,0.021795988082885742,0.02063608169555664,0.02162003517150879,0.022683143615722656,0.023563146591186523,0.024311065673828125,0.025197982788085938,0.0267789363861084,0.02710700035095215,0.028538942337036133
