dimensions,4,5,6,7,8,9,10,11,12,13,14
rp,0.0008351802825927734,0.0012450218200683594,0.0009760856628417969,0.0009799003601074219,0.0012259483337402344,0.0012149810791015625,0.0011818408966064453,0.0011057853698730469,0.0013930797576904297,0.0016231536865234375,0.0013909339904785156
tsne,0.0013718605041503906,0.0008840560913085938,0.002724885940551758,0.00372314453125,0.005234956741333008,0.0011208057403564453,0.0025320053100585938,0.003879070281982422,0.0050258636474609375,0.007884025573730469,0.008682966232299805
kernel_pca,0.001071929931640625,0.0009548664093017578,0.0009989738464355469,0.0010559558868408203,0.001062154769897461,0.0010938644409179688,0.0011310577392578125,0.0013310909271240234,0.0015671253204345703,0.0013020038604736328,0.0013539791107177734
spectralEmbedding,0.0010979175567626953,0.0008139610290527344,0.000904083251953125,0.0009360313415527344,0.0009350776672363281,0.0009660720825195312,0.0010089874267578125,0.001779794692993164,0.0013880729675292969,0.0022630691528320312,0.002410888671875
matrix_factorisaton,0.001653909683227539,0.0010950565338134766,0.0014181137084960938,0.0009560585021972656,0.000982046127319336,0.001605987548828125,0.0014238357543945312,0.0010509490966796875,0.0012421607971191406,0.0012359619140625,0.0014789104461669922
hash,0.0008661746978759766,0.0010957717895507812,0.0010869503021240234,0.0010538101196289062,0.0010790824890136719,0.0013320446014404297,0.00127410888671875,0.0012989044189453125,0.0015249252319335938,0.0014450550079345703,0.0014138221740722656
incremental_pca,0.0011610984802246094,0.0011980533599853516,0.0017938613891601562,0.0018618106842041016,0.0022051334381103516,0.0020020008087158203,0.0016701221466064453,0.0016341209411621094,0.0016369819641113281,0.0015759468078613281,0.002490997314453125
pca,0.001085042953491211,0.0010018348693847656,0.0011920928955078125,0.0011568069458007812,0.0010759830474853516,0.0011470317840576172,0.0013568401336669922,0.00138092041015625,0.0015878677368164062,0.0013451576232910156,0.0015377998352050781
isomap,0.001071929931640625,0.0011601448059082031,0.0012199878692626953,0.0015349388122558594,0.001519918441772461,0.0015192031860351562,0.0015110969543457031,0.0015180110931396484,0.0015609264373779297,0.0015978813171386719,0.0022139549255371094
lle,0.0010330677032470703,0.0009999275207519531,0.0010848045349121094,0.0011200904846191406,0.0010349750518798828,0.0012989044189453125,0.0016179084777832031,0.0014870166778564453,0.0011680126190185547,0.0011920928955078125,0.0012619495391845703
truncated_svd,0.0011188983917236328,0.0014209747314453125,0.0010838508605957031,0.0013620853424072266,0.0012230873107910156,0.0014028549194335938,0.0014748573303222656,0.0014519691467285156,0.0015079975128173828,0.0015561580657958984,0.0015850067138671875
