dimensions,5,10,15,20,25,30,35,40,45,50,55,60
rp,0.87394767410790752,0.93504400740514237,0.96566089940416278,0.97639642710018804,0.97038406434518076,0.98442646908413212,0.98619364435002199,0.98577371422180882,0.98620464642249939,0.98233288351800185,0.98657611788488409,0.98983783644134149
kernel_pca,0.98921158538139109,0.98916099664001045,0.99073231333902412,0.99026796129252359,0.9888600875246496,0.98907627139188659,0.98910213754298193,0.98926537918972368,0.98996705217716296,0.98929395715040036,0.98920988220571593,0.98869294626918702
spectralEmbedding,0.9907962841749941,0.98982324442844793,0.9884366205420152,0.98795339421235251,0.98819271251385554,0.98754212152516774,0.9859693272659581,0.98229830462796641,0.98046095631234953,0.97809705907126399,0.97420716287561893,0.97311963212113228
hash,0.89306660186636211,0.96933392825038478,0.95164082396188565,0.97905690915995303,0.98704661021148044,0.9759373372029484,0.98122997552027813,0.98333421146416844,0.98244694983798153,0.98645465491625861,0.98618958769523257,0.9851099203037651
incremental_pca,0.99037371080660996,0.99165301693018559,0.99024092946145315,0.98929568244524002,0.98939885507664904,0.98931749194154595,0.98937263059508707,0.99007598463903645,0.98967017759742693,0.98893959043800905,0.98880306653020023,0.98855814765621786
pca,0.98921158538139109,0.98916099664001045,0.99073231333902412,0.99026796129252359,0.9888600875246496,0.98907627139188659,0.98910213754298193,0.98926537918972368,0.98996705217716296,0.98929395715040036,0.98920988220571593,0.98869294626918702
isomap,0.97940295464261806,0.97475210167454474,0.97429043710654428,0.97575143226014693,0.97138043981039079,0.96729798522722932,0.96780060121658928,0.9668749031180589,0.96281208371732196,0.96108636640166123,0.96076315453262373,0.96022559689892839
lle,0.85100342926680461,0.80831007281982892,0.85293446109221238,0.94179511707939267,0.97342545169103667,0.97037841511053935,0.97791019415671832,0.97670252315965012,0.97195457148276976,0.97119758067655637,0.97971448316890841,0.97277201617777997
truncated_svd,0.99002586703586204,0.99057158221746577,0.99048887423715426,0.99002573210895795,0.98910484935256326,0.98999645960651239,0.98899338424634164,0.98915779157305839,0.98953466232352438,0.98883334766655206,0.98880557705538363,0.98825871831296952
