dimensions,5,10,15,20,25,30,35,40,45,50,55,60
rp,0.0007638931274414062,0.0010340213775634766,0.0014929771423339844,0.0018811225891113281,0.0021028518676757812,0.0024750232696533203,0.003016948699951172,0.003147125244140625,0.0037949085235595703,0.0037729740142822266,0.004291057586669922,0.004667043685913086
kernel_pca,0.15406298637390137,0.28156185150146484,0.32982611656188965,0.34320592880249023,0.2892460823059082,0.2910640239715576,0.36498498916625977,0.5092458724975586,0.31203699111938477,0.35135912895202637,0.33083415031433105,0.3446781635284424
spectralEmbedding,0.1761488914489746,0.19146394729614258,0.1946251392364502,0.21415114402770996,0.2596738338470459,0.24151301383972168,0.2592499256134033,0.28079795837402344,0.31235599517822266,0.3207237720489502,0.343768835067749,0.3703339099884033
hash,0.003879070281982422,0.004225969314575195,0.004312992095947266,0.0057621002197265625,0.008239030838012695,0.0040280818939208984,0.00850987434387207,0.0038309097290039062,0.008129119873046875,0.003721952438354492,0.003522157669067383,0.006864070892333984
incremental_pca,0.01547098159790039,0.01691603660583496,0.01639699935913086,0.01640796661376953,0.01731109619140625,0.017709970474243164,0.01811504364013672,0.01853203773498535,0.018813133239746094,0.01974010467529297,0.019273996353149414,0.020375967025756836
pca,0.011450052261352539,0.011300086975097656,0.01090693473815918,0.011270999908447266,0.011465072631835938,0.010940790176391602,0.011314153671264648,0.012321949005126953,0.011461973190307617,0.011163949966430664,0.010951042175292969,0.011161088943481445
isomap,0.31423091888427734,0.40590691566467285,0.4054999351501465,0.41196608543395996,0.4130380153656006,0.4264819622039795,0.42255496978759766,0.42423391342163086,0.42256784439086914,0.42136716842651367,0.4461491107940674,0.42736005783081055
lle,0.11993408203125,0.2351999282836914,0.23621511459350586,0.2387380599975586,0.23869919776916504,0.24514389038085938,0.24531793594360352,0.24818992614746094,0.25179100036621094,0.2541499137878418,0.26056480407714844,0.2569699287414551
truncated_svd,0.01802992820739746,0.025218963623046875,0.03035712242126465,0.03732585906982422,0.04370999336242676,0.04857897758483887,0.054739952087402344,0.06005382537841797,0.06646108627319336,0.0722200870513916,0.08030009269714355,0.08613085746765137
