dimensions,5,10,15,20,25,30,35,40,45,50,55,60
rp,0.0009000301361083984,0.0014269351959228516,0.0016620159149169922,0.0019512176513671875,0.0025620460510253906,0.00267791748046875,0.0035550594329833984,0.004129171371459961,0.003998994827270508,0.00438690185546875,0.005281925201416016,0.004845857620239258
kernel_pca,0.0009510517120361328,0.0015151500701904297,0.0015048980712890625,0.002079010009765625,0.0018880367279052734,0.002262115478515625,0.00308990478515625,0.00321197509765625,0.003657817840576172,0.004549980163574219,0.004246950149536133,0.004633903503417969
spectralEmbedding,0.0008409023284912109,0.0009958744049072266,0.0013232231140136719,0.001522064208984375,0.0015480518341064453,0.0017671585083007812,0.0019991397857666016,0.002290010452270508,0.002434968948364258,0.0026221275329589844,0.002769947052001953,0.0029561519622802734
hash,0.0010709762573242188,0.0021059513092041016,0.0014698505401611328,0.0020508766174316406,0.002627849578857422,0.0021491050720214844,0.0018489360809326172,0.0016820430755615234,0.0017271041870117188,0.0017268657684326172,0.0016508102416992188,0.002849102020263672
incremental_pca,0.0009739398956298828,0.0013020038604736328,0.0014188289642333984,0.002557992935180664,0.002089977264404297,0.002223968505859375,0.003041982650756836,0.0032770633697509766,0.0041120052337646484,0.003912925720214844,0.004430055618286133,0.005208015441894531
pca,0.0010797977447509766,0.0011610984802246094,0.001497030258178711,0.0017240047454833984,0.002064228057861328,0.0022499561309814453,0.003113985061645508,0.003576040267944336,0.00386810302734375,0.004148006439208984,0.004553079605102539,0.005078792572021484
isomap,0.0011970996856689453,0.0015320777893066406,0.0017099380493164062,0.002335071563720703,0.002794981002807617,0.003228902816772461,0.004029035568237305,0.004375934600830078,0.0048389434814453125,0.006206989288330078,0.006947040557861328,0.00767207145690918
lle,0.0009570121765136719,0.0009541511535644531,0.0013089179992675781,0.0015869140625,0.0020341873168945312,0.001992940902709961,0.0019881725311279297,0.0021200180053710938,0.0027129650115966797,0.001856088638305664,0.0019919872283935547,0.002138853073120117
truncated_svd,0.0009560585021972656,0.0013799667358398438,0.0016179084777832031,0.0020668506622314453,0.0021619796752929688,0.0025429725646972656,0.002959012985229492,0.003269195556640625,0.0034720897674560547,0.0037720203399658203,0.004004001617431641,0.0042841434478759766
