dimensions,10,20,30,40,50,60
rp,0.0013777017593383789,0.0023342132568359374,0.0034726858139038086,0.0068809747695922855,0.0061371803283691408,0.005816531181335449
pca,0.0013716936111450196,0.0019921779632568358,0.0027590274810791017,0.0035700798034667969,0.0039021015167236329,0.0045505046844482424
hash,0.0014476299285888672,0.0020210266113281248,0.0019103765487670898,0.0021766185760498046,0.0029050827026367186,0.0029808759689331056
isomap,0.0016944408416748047,0.0027917385101318359,0.0043442726135253908,0.007387113571166992,0.0063187360763549806,0.0065436124801635746
no_DR,0.0052471160888671875,0.0052329301834106445,0.0053301572799682615,0.0052022695541381839,0.005799221992492676,0.0053559064865112303
