dimensions,10,20,30,40,50,60
rp,0.71350117511793443,0.75300204588877817,0.77362550654064444,0.86563977703757555,0.87087792863624325,0.86318583771536783
pca,0.94429997351053119,0.95894583185386839,0.96277496914258665,0.96126957825383685,0.96072457151874835,0.96275017049073142
hash,0.64622637787509374,0.7922216774033557,0.75267740899176572,0.80269516257207096,0.8349300283493678,0.8510874772444188
isomap,0.93902631475125264,0.93189444792001297,0.93972687666615951,0.92624373693139217,0.92770178493932776,0.92093344380005515
no_DR,0.96702962875290954,0.96702962875290954,0.96702962875290954,0.96702962875290954,0.96702962875290954,0.96702962875290954
