dimensions,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240
rp,0.004048824310302734,0.004845857620239258,0.005301952362060547,0.0060269832611083984,0.006968021392822266,0.006577014923095703,0.008154153823852539,0.008121013641357422,0.009558916091918945,0.009331941604614258,0.009562015533447266,0.010075092315673828,0.010421037673950195,0.012274980545043945,0.01264500617980957,0.013995170593261719,0.01202702522277832,0.015311956405639648,0.013060808181762695,0.014786005020141602
kernel_pca,0.00413203239440918,0.0043790340423583984,0.005230903625488281,0.005556821823120117,0.006446123123168945,0.006852865219116211,0.007349967956542969,0.008371114730834961,0.007420063018798828,0.007998943328857422,0.008342981338500977,0.00882411003112793,0.011350154876708984,0.011809110641479492,0.013437986373901367,0.013947010040283203,0.014019966125488281,0.014674186706542969,0.015028953552246094,0.015659093856811523
spectralEmbedding,0.0025048255920410156,0.0031120777130126953,0.005004167556762695,0.004041910171508789,0.0037050247192382812,0.004837989807128906,0.004589080810546875,0.005532979965209961,0.0070149898529052734,0.006302833557128906,0.006576061248779297,0.007073879241943359,0.007467985153198242,0.007858991622924805,0.00838780403137207,0.010416984558105469,0.009232044219970703,0.009228944778442383,0.010441780090332031,0.01003885269165039
hash,0.002557039260864258,0.002724885940551758,0.0032958984375,0.0026230812072753906,0.0050661563873291016,0.0031490325927734375,0.003186941146850586,0.003236055374145508,0.003473997116088867,0.003484010696411133,0.0028448104858398438,0.0027370452880859375,0.003092050552368164,0.0032639503479003906,0.003236055374145508,0.0030281543731689453,0.00335693359375,0.003580808639526367,0.003773927688598633,0.0036020278930664062
incremental_pca,0.0038018226623535156,0.0045909881591796875,0.0048940181732177734,0.005528926849365234,0.00604701042175293,0.006758928298950195,0.00718379020690918,0.007436990737915039,0.007355928421020508,0.007710933685302734,0.008992910385131836,0.008632183074951172,0.01187896728515625,0.011672019958496094,0.01203608512878418,0.012868165969848633,0.013111114501953125,0.013718128204345703,0.014445066452026367,0.01583695411682129
pca,0.004194021224975586,0.0050051212310791016,0.0048980712890625,0.005625009536743164,0.007215023040771484,0.007088899612426758,0.007275104522705078,0.008388996124267578,0.00803995132446289,0.008239984512329102,0.009829998016357422,0.008874893188476562,0.011424064636230469,0.012215137481689453,0.013782024383544922,0.015398979187011719,0.016022920608520508,0.017431974411010742,0.01609182357788086,0.01580214500427246
isomap,0.006002902984619141,0.006295919418334961,0.007254123687744141,0.010787010192871094,0.011412858963012695,0.013339996337890625,0.015228033065795898,0.016769886016845703,0.017814159393310547,0.018900156021118164,0.02099895477294922,0.019781112670898438,0.020545005798339844,0.021066904067993164,0.022053003311157227,0.024730920791625977,0.023885011672973633,0.02599310874938965,0.02445816993713379,0.025851011276245117
lle,0.0015358924865722656,0.0016977787017822266,0.001859903335571289,0.002074003219604492,0.0027549266815185547,0.002424001693725586,0.0028710365295410156,0.0030579566955566406,0.0029730796813964844,0.003030061721801758,0.00344085693359375,0.003289937973022461,0.003911018371582031,0.0036809444427490234,0.003865957260131836,0.004094123840332031,0.00432896614074707,0.0043680667877197266,0.004437923431396484,0.0051038265228271484
truncated_svd,0.003740072250366211,0.0039119720458984375,0.00431513786315918,0.00536799430847168,0.0053958892822265625,0.005728960037231445,0.006364107131958008,0.0068590641021728516,0.007325887680053711,0.008594036102294922,0.008201837539672852,0.009134054183959961,0.009501934051513672,0.009648799896240234,0.01083517074584961,0.011297225952148438,0.011522054672241211,0.01287388801574707,0.012639999389648438,0.016577959060668945
