dimensions,20,70,120,170,220,270,320
rp,0.70112250084747407,0.73823250193720469,0.7574522230433528,0.75504534092073128,0.76138554114711121,0.76491262497167778,0.75870853741079303
srp,0.57502545643938874,0.74068620665608031,0.72858378088221876,0.7358733860574499,0.76922875072964503,0.75637582657071201,0.75725004570656385
no_DR,0.7713267676799852,0.7713267676799852,0.7713267676799852,0.7713267676799852,0.7713267676799852,0.7713267676799852,0.7713267676799852
hash,0.68895747302449684,0.73978959816270429,0.73049412288371218,0.73940274592907451,0.76665530339503174,0.75707934777745478,0.7753378157734172
truncated_svd,0.72489995462187518,0.76400680813566846,0.76995107380151195,0.7722686041045389,0.76944889106046477,0.76938339032380332,0.77033296064283985
