dimensions,4,5,6,7,8,9,10,11,12,13,14
rp,0.95415862413841435,0.85921114122856557,0.87662738435746823,0.95940845081264048,0.95342992595565423,0.93047673833629918,0.95669945257721878,0.95190773149740737,0.96410624285993363,0.9735833493476086,0.97871761223441067
tsne,0.45085225141244134,0.45152913324018512,0.45356453213189107,0.53637354836346496,0.45256575231348767,0.44078327147045376,0.43456131635926337,0.40755469450071563,0.4286393302989378,0.41438039884569805,0.4130319836042135
kernel_pca,0.98888915874269712,0.98921158538139109,0.98907761623709478,0.98932289344154389,0.9891592934643354,0.98902447273220162,0.98916099664001045,0.99067648014371434,0.99119442471414965,0.99095185931928187,0.99070642506876394
spectralEmbedding,0.99076815523335904,0.9907962841749941,0.99009358043448403,0.99025547723601759,0.98990548127055311,0.98979549593644389,0.98982324442844793,0.99001255351068307,0.98914344729480852,0.98857348066112583,0.9883579692164931
mds,0.98826893957893602,0.98750782354852273,0.98837486825825549,0.98794252264294646,0.98716269158735626,0.98808341729768223,0.98786467866693284,0.98845345101436732,0.98691124977173017,0.98732523869232924,0.98905946082678253
matrix_factorisaton,0.99099971413191656,0.9904883367414542,0.98814203087198349,0.98897531952460438,0.9893031919016253,0.9902518231500238,0.98772721248271178,0.98691978998118624,0.98911457736115882,0.98796809682106901,0.98943516589727365
hash,0.91212924188067401,0.89306660186636211,0.92101887109800229,0.90758740321538323,0.94561001603550954,0.96828967585337511,0.96933392825038478,0.96568360693855182,0.9752837579151219,0.96553415216711203,0.95222101186153463
incremental_pca,0.98991496154450509,0.99037371080660996,0.98967423425221668,0.99005617029137838,0.98986603174047039,0.99002586703586204,0.99165301693018559,0.99165418261016047,0.99130286391865241,0.99086915133897036,0.99116602591870639
pca,0.98888915874269712,0.98921158538139109,0.98907761623709478,0.98932289344154389,0.9891592934643354,0.98902447273220162,0.98916099664001045,0.99067648014371434,0.99119442471414965,0.99095185931928187,0.99070642506876394
isomap,0.98034064796411668,0.97940295464261806,0.97542864729098622,0.97575174635228434,0.97485072439379328,0.97449900313348925,0.97475210167454474,0.97413111939960439,0.97510624277145697,0.97638778735449128,0.97539995652257006
lle,0.86130899800538219,0.8283702550852845,0.82300953176736735,0.82457495149709581,0.83549532241602165,0.80755931740611919,0.80831007281982892,0.83673136124170266,0.84267494887818672,0.84097419967553833,0.83705089026983259
truncated_svd,0.99010521290315268,0.99005276394002839,0.98991626215138417,0.9897286562448242,0.99070707537220359,0.99076053296923428,0.99057158221746577,0.99065276618733555,0.99065245209519803,0.99065397610563977,0.99043593201665914
