dimensions,4,5,6,7,8,9,10,11,12,13,14
rp,0.0007810592651367188,0.0007159709930419922,0.0009920597076416016,0.0008459091186523438,0.0010089874267578125,0.0014240741729736328,0.0011849403381347656,0.0010831356048583984,0.0014200210571289062,0.0013990402221679688,0.0013420581817626953
tsne,17.14437484741211,16.71582007408142,18.05955696105957,16.910910844802856,18.91371202468872,17.168807983398438,5.970904111862183,2.3878090381622314,2.38702392578125,2.0282020568847656,2.024506092071533
kernel_pca,0.14960002899169922,0.15167713165283203,0.16057705879211426,0.15578508377075195,0.16813111305236816,0.1673269271850586,0.26238393783569336,0.27020788192749023,0.2671999931335449,0.27692103385925293,0.26479005813598633
spectralEmbedding,0.173475980758667,0.1751389503479004,0.18280315399169922,0.1895461082458496,0.20835208892822266,0.20061802864074707,0.19143414497375488,0.20372414588928223,0.19167685508728027,0.20587396621704102,0.19981598854064941
mds,19.149494171142578,19.996623039245605,20.87180995941162,21.946730852127075,23.06370711326599,24.11798095703125,25.236715078353882,26.28187608718872,27.37398910522461,28.660378217697144,30.542781114578247
matrix_factorisaton,0.26927900314331055,0.41411614418029785,0.45662498474121094,0.4612879753112793,0.5042369365692139,1.0455429553985596,0.6275157928466797,1.4341211318969727,2.1600282192230225,1.297199010848999,1.1985280513763428
hash,0.003927946090698242,0.0039021968841552734,0.003496885299682617,0.004199028015136719,0.003841876983642578,0.0035889148712158203,0.004194021224975586,0.003656148910522461,0.0038700103759765625,0.003743886947631836,0.004225015640258789
incremental_pca,0.016891956329345703,0.017141103744506836,0.016835927963256836,0.01633906364440918,0.016330957412719727,0.01646590232849121,0.016933917999267578,0.016873836517333984,0.016596078872680664,0.01784682273864746,0.017040014266967773
pca,0.01130986213684082,0.01238703727722168,0.011492013931274414,0.011083841323852539,0.01131892204284668,0.010764122009277344,0.011379003524780273,0.011360883712768555,0.011310100555419922,0.011393070220947266,0.011361122131347656
isomap,0.3045518398284912,0.31944990158081055,0.3106858730316162,0.3150010108947754,0.3229248523712158,0.32357287406921387,0.43051600456237793,0.4161338806152344,0.4175131320953369,0.41477298736572266,0.4336559772491455
lle,0.1276838779449463,0.11897420883178711,0.11788010597229004,0.12017202377319336,0.11800885200500488,0.24033188819885254,0.2714359760284424,0.2469029426574707,0.2504689693450928,0.24746394157409668,0.24949002265930176
truncated_svd,0.017715930938720703,0.018121957778930664,0.019980907440185547,0.02042102813720703,0.021360158920288086,0.022567033767700195,0.025070905685424805,0.0247039794921875,0.027198076248168945,0.02759099006652832,0.028792858123779297
