dimensions,5,6,7,8,9,10,11,12,13,14
rp,0.0017380714416503906,0.0014529228210449219,0.001466989517211914,0.0015292167663574219,0.0016529560089111328,0.0018448829650878906,0.0017781257629394531,0.0019130706787109375,0.0018379688262939453,0.001928091049194336
incremental_pca,0.022439002990722656,0.022397994995117188,0.02188396453857422,0.024203062057495117,0.022780179977416992,0.021592140197753906,0.031241893768310547,0.017853975296020508,0.019774913787841797,0.01878809928894043
no_DR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hash,0.020989179611206055,0.020388126373291016,0.012269973754882812,0.013089895248413086,0.009876012802124023,0.01198887825012207,0.012167930603027344,0.011579036712646484,0.009227991104125977,0.011010885238647461
pca,0.012008905410766602,0.012507915496826172,0.01155400276184082,0.013049125671386719,0.013900041580200195,0.013061046600341797,0.014658927917480469,0.016155004501342773,0.01717090606689453,0.014230012893676758
