dimensions,10,15,20,25,30
rp,0.5644078554360813,0.69044205495818411,0.72000821385902025,0.67318921744324978,0.76716323178016721
srp,0.65859655017921148,0.45935259856630822,0.65573476702508959,0.75780876642771811,0.74775798984468345
matrix_factorisaton,0.73787335722819591,0.78988201911589018,0.73710424133811225,0.76656212664277179,0.792465651135006
hash,0.77997125149342894,0.74236111111111114,0.79160132915173242,0.76652479091995229,0.79680032855436078
incremental_pca,0.76984767025089607,0.76399342891278377,0.75989023297491043,0.76256720430107527,0.76540471923536435
pca,0.75873655913978499,0.77491039426523312,0.76705869175627228,0.76262694145758658,0.76485961768219835
truncated_svd,0.79165546594982084,0.81574820788530467,0.79811454599761056,0.7943585722819595,0.79153972520908
