dimensions,10,20,30,40,50,60,70,80,90
rp,0.057818675041198732,0.10058722496032715,0.13799831867218018,0.11584904193878173,0.16631669998168946,0.17679660320281981,0.20027401447296142,0.2486424207687378,0.2674988269805908
srp,0.036086487770080569,0.029098892211914064,0.048696517944335938,0.043272042274475099,0.045210289955139163,0.041550183296203615,0.057089567184448242,0.050913691520690918,0.072507405281066889
hash,0.036672282218933108,0.0385930061340332,0.045720744132995608,0.047247982025146483,0.037316846847534182,0.037584972381591794,0.039295768737792967,0.039048624038696286,0.039625573158264163
incremental_pca,0.04552891254425049,0.074317049980163571,0.097007966041564947,0.12656610012054442,0.16375586986541749,0.18438453674316407,0.21661438941955566,0.28295011520385743,0.27419400215148926
pca,0.045436263084411621,0.072994327545166021,0.094566130638122553,0.13124470710754393,0.15236878395080566,0.22579572200775147,0.2112889289855957,0.25339150428771973,0.27618622779846191
truncated_svd,0.044718003273010253,0.065983295440673828,0.088905715942382807,0.12744359970092772,0.13616180419921875,0.16225926876068114,0.19305219650268554,0.21928279399871825,0.24283957481384277
