dimensions,50,100,150,200
hash,0.2106800079345703,0.20293617248535156,0.19796299934387207,0.19498491287231445
pca,5.913808822631836,6.05622410774231,5.954143047332764,5.779115915298462
rp,0.007043123245239258,0.011818885803222656,0.01810002326965332,0.02049088478088379
