dimensions,4,5,6,7
rp,0.44868578255675029,0.43085050776583039,0.61591621863799284,0.62061305256869781
pca,0.63800776583034657,0.63532706093189961,0.63248207885304664,0.64910767622461174
hash,0.62925440561529278,0.64611148446833921,0.68321759259259263,0.59135678016726401
isomap,0.78739172640382316,0.74954077060931901,0.74404121863799277,0.7524604241338112
