dimensions,4,5,6,7
rp,0.013577938079833984,0.014532089233398438,0.02866220474243164,0.025996923446655273
pca,0.01882195472717285,0.016835927963256836,0.022005081176757812,0.018119096755981445
hash,0.02341008186340332,0.022410869598388672,0.023118019104003906,0.01524496078491211
isomap,0.013297080993652344,0.016115903854370117,0.01651310920715332,0.017008066177368164
