dimensions,5,6,7,8,9
no_DR,0.78461595763565384,0.78461595763565384,0.78461595763565384,0.78461595763565384,0.78461595763565384
hash,0.62984604363778207,0.64554395621664018,0.64867892577272845,0.69208652658003134,0.66146925145227942
