dimensions,5,6,7,8,9
no_DR,0.20037953853607177,0.20165569782257081,0.20096905231475831,0.19984025955200196,0.20288360118865967
hash,0.11294610500335693,0.13252520561218262,0.11797966957092285,0.12625305652618407,0.12055308818817138
