dimensions,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240
rp,0.003966116905212402,0.0044343948364257814,0.0055177688598632814,0.0058048486709594725,0.0064748764038085934,0.0071015119552612308,0.0075971841812133793,0.0079126358032226562,0.0089382171630859372,0.0090615510940551761,0.009987950325012207,0.010830044746398926,0.012249493598937988,0.011221194267272949,0.011699056625366211,0.013338208198547363,0.014536595344543457,0.014954710006713867,0.014425396919250488,0.018344545364379884
kernel_pca,0.0039901018142700197,0.0047471046447753905,0.0053922414779663088,0.0058881044387817383,0.0065473794937133791,0.0072003126144409178,0.0076910257339477539,0.0080499649047851562,0.0079969644546508782,0.0088407754898071293,0.0091315507888793945,0.010385084152221679,0.016384673118591309,0.014167118072509765,0.015427589416503906,0.014497542381286621,0.027274107933044432,0.015371346473693847,0.016103792190551757,0.016443967819213867
srp,0.0038787841796874998,0.0032284975051879881,0.0034547328948974611,0.0042987585067749022,0.0039910316467285153,0.0045353174209594727,0.0056808471679687502,0.0052925348281860352,0.0066809654235839844,0.0056378841400146484,0.0072046756744384762,0.0062633037567138674,0.0075754642486572264,0.0077144384384155275,0.011119461059570313,0.0086747884750366204,0.0082267761230468747,0.0092322111129760735,0.0089488506317138665,0.0092574357986450195
spectralEmbedding,0.0025875329971313476,0.0029798269271850584,0.0032078027725219727,0.0036607265472412111,0.0038524866104125977,0.0045069932937622072,0.0048568248748779297,0.0099780082702636726,0.010849499702453613,0.0075987577438354492,0.0069361448287963865,0.0074548244476318358,0.0093618869781494137,0.01065528392791748,0.0097203731536865227,0.0092995882034301765,0.011098384857177734,0.010172986984252929,0.011076021194458007,0.01114201545715332
hash,0.0028771400451660157,0.0030483007431030273,0.0030718803405761718,0.0030267000198364257,0.0046516656875610352,0.0028583765029907226,0.0035998582839965819,0.0034527540206909179,0.003834700584411621,0.0036508560180664061,0.0033295154571533203,0.003263425827026367,0.0037628650665283204,0.0040078639984130861,0.0038180589675903321,0.0034569740295410157,0.0033700942993164064,0.0036381959915161135,0.0035072088241577147,0.0034034013748168944
incremental_pca,0.0038595199584960938,0.0044858932495117189,0.0053325891494750977,0.0057367324829101559,0.0062563180923461918,0.0074056386947631836,0.0075117111206054691,0.0077511310577392575,0.0074330806732177731,0.0081360340118408203,0.0089936733245849602,0.0090658426284790043,0.011810159683227539,0.015898942947387695,0.013671541213989257,0.014134216308593749,0.013959550857543945,0.018157219886779784,0.017639279365539551,0.017178058624267578
pca,0.0039649724960327147,0.004577350616455078,0.0052824974060058597,0.0059438228607177736,0.0063287973403930668,0.0072524070739746092,0.0077515840530395508,0.0081168889999389641,0.0080827713012695309,0.0084571599960327152,0.0093031406402587884,0.0095274925231933587,0.012463092803955078,0.013973784446716309,0.013391900062561034,0.022220206260681153,0.021051740646362303,0.019141411781311034,0.024810266494750977,0.025890994071960449
isomap,0.0058600664138793949,0.0068449497222900389,0.0080231666564941403,0.015253782272338867,0.012353491783142091,0.013842773437500001,0.01542959213256836,0.020639586448669433,0.018316006660461424,0.027808737754821778,0.025636243820190429,0.030724549293518068,0.022971463203430176,0.024127674102783204,0.024737739562988283,0.02579209804534912,0.028432846069335938,0.028555297851562501,0.028589034080505372,0.031501507759094237
lle,0.0016208887100219727,0.0018001079559326171,0.0019073724746704102,0.0023341417312622071,0.0023942708969116209,0.0026163578033447264,0.0029831647872924803,0.0028948783874511719,0.0033760786056518553,0.003328418731689453,0.0033781766891479493,0.0035986661911010741,0.004210638999938965,0.0050561189651489261,0.0041945695877075194,0.0045244693756103516,0.0044135570526123045,0.0045818567276000978,0.004769158363342285,0.0050203084945678713
truncated_svd,0.0035530805587768556,0.0039288997650146484,0.0044338941574096676,0.0050186395645141603,0.0053968191146850589,0.0059638500213623049,0.0065355300903320312,0.0073414564132690428,0.0075358629226684572,0.0093697071075439457,0.0094545602798461921,0.0089545011520385746,0.010025882720947265,0.010193610191345214,0.011124157905578613,0.011852550506591796,0.012127280235290527,0.013322734832763672,0.015581035614013672,0.014305567741394043
