dimensions,50,100,150,200,250,300,350,400
hash,0.06051170825958252,0.063142704963684085,0.072105813026428225,0.068112587928771978,0.069605445861816412,0.07341399192810058,0.074889087677001948,0.077413105964660639
pca,0.22597770690917968,0.47896683216094971,0.62096507549285884,0.797698974609375,0.97822084426879885,1.1609622955322265,1.368305253982544,1.5421853065490723
rp,0.21833045482635499,0.43707170486450198,0.57382309436798096,0.72253801822662356,0.86168150901794438,1.0443430900573731,1.2278951406478882,1.3843512058258056
no_DR,0.058347582817077637,0.058444285392761232,0.058456516265869139,0.057757687568664548,0.058177423477172849,0.057553696632385257,0.057735705375671388,0.058073282241821289
