dimensions,50,100,150,200,250,300,350,400
hash,0.75082219696301034,0.74918635413116663,0.74056679997848762,0.73311970967149842,0.73146909434458252,0.7575138027185927,0.75003026588968058,0.72166780278447462
pca,0.7024293106481666,0.72211594906019183,0.72739393328415336,0.72801458976056355,0.72971088845322052,0.72999088755806618,0.73006555665166795,0.73017522589471262
rp,0.6688967041141165,0.74478123851578426,0.69426534540230955,0.70083860015191191,0.71861276696651666,0.72913648976241019,0.72795757558416174,0.72561970923245145
no_DR,0.73676751189554013,0.73676751189554013,0.73676751189554013,0.73676751189554013,0.73676751189554013,0.73676751189554013,0.73676751189554013,0.73676751189554013
