x,y_orig,y_reduced,y_error
5,10.5409255338946,8.429809640100597,2.8592635976172334
6,10.5409255338946,7.095325360820577,3.445600173074021
7,10.5409255338946,7.256198524363384,3.2847270095312124
8,10.5409255338946,10.014094062736513,1.1718478885582329
9,10.5409255338946,10.167226504581953,2.1874419295127434
10,10.5409255338946,10.564021761935948,1.9368091994175916
11,10.5409255338946,10.997371455071185,0.7014893762082284
12,10.5409255338946,12.497576665854108,2.020488619602139
13,10.5409255338946,14.471921379909915,3.930995846015314
14,10.5409255338946,11.236069238928522,0.8912465548761604
15,10.5409255338946,13.153946725408034,2.6130211915134343
